name,canonical_smiles,formula,MW,MolLogP,TPSA,HBD,arom_N,rot_bonds,SA_score,max_sim_exp,min_sim_exp,dup_of_exp,max_sim_internal,crit_sim_exp_0.25_0.85,crit_logP_gt3,n_triazine_rings,n_pyridine_rings,model,design,run
gemini_d2_r5_09,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2cccc(C(=O)N(CCCCCCCC)CCCCCCCC)c2n1,C43H73N3O2,664.1,12.56,53.5,0,1,30,2.73,0.775,0.0,False,0.775,True,True,0,1,gemini,2,5
gemini_d2_r5_10,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2ccn(CCCCCCCC)n2)n1,C33H56N4O,524.8,9.47,51.0,0,3,23,2.65,0.51,0.0,False,0.733,True,True,0,1,gemini,2,5
gemini_d3_01,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(C(=O)N(CCCCCCCC)CCCCCCCC)n1,C39H71N3O2,614.0,11.41,53.5,0,1,30,2.46,0.298,0.086,False,0.0,True,True,0,1,gemini,3,1
gemini_d3_02,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCC)CCCCCC)nc3c2n1,C38H58N4O2,602.9,9.99,66.4,0,2,22,2.65,0.235,0.083,False,0.722,False,True,0,2,gemini,3,1
gemini_d3_03,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CCCCCC)CCCCCC)n2)n1,C36H58N4O2,578.9,9.35,66.4,0,2,23,2.58,0.362,0.1,False,0.853,True,True,0,2,gemini,3,1
gemini_d3_04,CCCCCCCCN(C)C(=O)C(C(=O)N(C)CCCCCCCC)c1ccccn1,C26H45N3O2,431.7,5.8,53.5,0,1,17,2.57,0.214,0.077,False,0.396,False,True,0,1,gemini,3,1
gemini_d3_05,CC(C)Cc1nnc(-c2cccc(-c3nnc(CC(C)C)c(CC(C)C)n3)n2)nc1CC(C)C,C27H39N7,461.7,5.58,90.2,0,7,10,3.05,0.571,0.056,False,0.22,True,True,2,1,gemini,3,1
gemini_d3_06,CCCCCCCCn1cc(-c2cccc(-c3cn(CCCCCCCC)nn3)n2)nn1,C25H39N7,437.6,6.32,74.3,0,7,16,2.65,0.432,0.109,False,0.383,True,True,0,1,gemini,3,1
gemini_d3_07,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n2)n1,C44H74N4O2,691.1,11.89,66.4,0,2,27,4.18,0.457,0.092,False,0.614,True,True,0,2,gemini,3,1
gemini_d3_08,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2nnc(C)c(C)n2)n1,C23H35N5O,397.6,5.15,71.9,0,4,12,2.53,0.396,0.152,False,0.727,True,True,1,1,gemini,3,1
gemini_d3_09,CCCCCCn1ccc(-c2cccc(-c3ccn(CCCCCC)n3)n2)n1,C23H33N5,379.6,5.97,48.5,0,5,12,2.55,0.409,0.111,False,0.615,True,True,0,1,gemini,3,1
gemini_d3_10,CCCCCCCCc1noc(-c2cccc(-c3noc(CCCCCCCC)n3)n2)n1,C25H37N5O2,439.6,6.99,90.7,0,5,16,2.58,0.412,0.094,False,0.333,True,True,0,1,gemini,3,1
gemini_d3_r2_01,CCCCCCN(C)C(=O)c1cccc(C(=O)N(C)CCCCCC)n1,C21H35N3O2,361.5,4.39,53.5,0,1,12,2.28,0.292,0.085,False,0.0,True,True,0,1,gemini,3,2
gemini_d3_r2_02,CCCCCCCCN(CC)C(=O)c1cccc(C(=O)N(CC)CCCCCCCC)n1,C27H47N3O2,445.7,6.73,53.5,0,1,18,2.42,0.286,0.083,False,0.703,True,True,0,1,gemini,3,2
gemini_d3_r2_03,CCCCC(CC)CNC(=O)c1cccc(C(=O)NCC(CC)CCCC)n1,C23H39N3O2,389.6,4.97,71.1,2,1,14,3.11,0.333,0.097,False,0.404,True,True,0,1,gemini,3,2
gemini_d3_r2_04,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCC)CCCCCC)nc3c2n1,C38H58N4O2,602.9,9.99,66.4,0,2,22,2.65,0.235,0.083,False,0.641,False,True,0,2,gemini,3,2
gemini_d3_r2_05,CC(C)CN(CC(C)C)C(=O)c1ccc2ccc3ccc(C(=O)N(CC(C)C)CC(C)C)nc3c2n1,C30H42N4O2,490.7,6.29,66.4,0,2,10,2.68,0.184,0.088,False,0.564,False,True,0,2,gemini,3,2
gemini_d3_r2_06,CCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCC)c(CCCCCC)n4)n3)n2)nc1CCCCCC,C40H58N8,651.0,10.34,103.1,0,8,23,3.0,0.969,0.109,False,0.312,False,True,2,2,gemini,3,2
gemini_d3_r2_07,CCCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCCC)c(CCCCCCC)n4)n3)n2)nc1CCCCCCC,C44H66N8,707.1,11.9,103.1,0,8,27,3.03,0.969,0.109,False,1.0,False,True,2,2,gemini,3,2
gemini_d3_r2_08,CCCCCCc1nnc(-c2ccc3ccc4ccc(-c5nnc(CCCCCC)c(CCCCCC)n5)nc4c3n2)nc1CCCCCC,C42H58N8,675.0,10.98,103.1,0,8,22,3.09,0.684,0.107,False,0.711,True,True,2,2,gemini,3,2
gemini_d3_r2_09,CCCCCCCCN(CC)C(=O)c1cccc(-c2cccc(C(=O)N(CC)CCCCCCCC)n2)n1,C32H50N4O2,522.8,7.79,66.4,0,2,19,2.58,0.347,0.097,False,0.861,True,True,0,2,gemini,3,2
gemini_d3_r2_10,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,C28H56N2O3,468.8,6.98,49.9,0,0,24,2.25,0.293,0.017,False,0.4,True,True,0,0,gemini,3,2
gemini_d3_r3_01,CCCCC(CC)CN(C)C(=O)c1cccc(C(=O)N(C)CC(CC)CCCC)n1,C25H43N3O2,417.6,5.66,53.5,0,1,14,3.41,0.413,0.078,False,0.0,True,True,0,1,gemini,3,3
gemini_d3_r3_02,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,C30H42N4O2,490.7,6.87,66.4,0,2,14,2.56,0.229,0.086,False,0.375,False,True,0,2,gemini,3,3
gemini_d3_r3_03,CCCCCN(CCCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CCCCC)CCCCC)n2)n1,C32H50N4O2,522.8,7.79,66.4,0,2,19,2.53,0.37,0.102,False,0.59,True,True,0,2,gemini,3,3
gemini_d3_r3_04,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2nnc(C(C)(C)C)c(C(C)(C)C)n2)n1,C33H55N5O,537.8,8.4,71.9,0,4,14,3.87,0.362,0.143,False,0.536,True,True,1,1,gemini,3,3
gemini_d3_r3_05,CCCCC(CC)CN(CC(CC)CCCC)C(=O)Cc1cccc(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)n1,C41H75N3O2,642.1,10.69,53.5,0,1,28,4.14,0.535,0.077,False,0.553,True,True,0,1,gemini,3,3
gemini_d3_r3_06,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)nc3c2n1,C46H74N4O2,715.1,12.53,66.4,0,2,26,4.24,0.467,0.077,False,0.634,True,True,0,2,gemini,3,3
gemini_d3_r3_07,CCCCCCN(CCCCCC)C(=O)c1cccc(C(=O)N(CCCCCC)CCCCCC)n1,C31H55N3O2,501.8,8.29,53.5,0,1,22,2.39,0.298,0.086,False,0.824,True,True,0,1,gemini,3,3
gemini_d3_r3_08,COCCOc1nnc(-c2cccc(-c3cccc(-c4nnc(OCCO)c(OCCO)n4)n3)n2)nc1OCCO,C25H28N8O8,568.5,-0.01,210.0,3,8,16,3.3,0.375,0.065,False,0.261,True,False,2,2,gemini,3,3
gemini_d3_r3_09,CCCCN(C(=O)c1cccc(C(=O)N(CCCC)c2ccccc2)n1)c1ccccc1,C27H31N3O2,429.6,5.98,53.5,0,1,10,2.3,0.255,0.1,False,0.575,True,True,0,1,gemini,3,3
gemini_d3_r3_10,CC(C)CN(CC(C)C)C(=O)c1cccc(-c2cccc(C(=O)N(CC(C)C)CC(C)C)n2)n1,C28H42N4O2,466.7,5.65,66.4,0,2,11,2.63,0.255,0.105,False,0.59,True,True,0,2,gemini,3,3
gemini_d3_r4_01,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,C30H42N4O2,490.7,6.87,66.4,0,2,14,2.56,0.229,0.086,False,0.0,False,True,0,2,gemini,3,4
gemini_d3_r4_02,CCCCCN(CCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCC)CCCCC)nc3c2n1,C34H50N4O2,546.8,8.43,66.4,0,2,18,2.59,0.24,0.085,False,0.906,False,True,0,2,gemini,3,4
gemini_d3_r4_03,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)nc3c2n1,C46H74N4O2,715.1,12.53,66.4,0,2,26,4.24,0.467,0.077,False,0.634,True,True,0,2,gemini,3,4
gemini_d3_r4_04,CCCCN(CCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CCCC)CCCC)n2)n1,C28H42N4O2,466.7,6.23,66.4,0,2,15,2.5,0.348,0.103,False,0.649,True,True,0,2,gemini,3,4
gemini_d3_r4_05,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n2)n1,C44H74N4O2,691.1,11.89,66.4,0,2,27,4.18,0.457,0.092,False,0.705,True,True,0,2,gemini,3,4
gemini_d3_r4_06,CCCCCCCCN(CCCCCCCC)C(=O)CSCC(=O)N(CCCCCCCC)CCCCCCCC,C36H72N2O2S,597.1,10.82,40.6,0,0,32,2.31,0.325,0.017,False,0.375,True,True,0,0,gemini,3,4
gemini_d3_r4_07,CCCCCCN(CCCCCC)C(=O)CSCC(=O)N(CCCCCC)CCCCCC,C28H56N2O2S,484.8,7.7,40.6,0,0,24,2.27,0.325,0.017,False,1.0,True,True,0,0,gemini,3,4
gemini_d3_r4_08,CC(C)CN(CC(C)C)C(=O)CSCC(=O)N(CC(C)C)CC(C)C,C20H40N2O2S,372.6,4.0,40.6,0,0,12,2.45,0.316,0.018,False,0.452,True,True,0,0,gemini,3,4
gemini_d3_r4_09,CCCCCCN(CCCCCC)C(=O)c1cccc(C(=O)N(CCCCCC)CCCCCC)n1,C31H55N3O2,501.8,8.29,53.5,0,1,22,2.39,0.298,0.086,False,0.743,True,True,0,1,gemini,3,4
gemini_d3_r4_10,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(C(=O)N(CCCCCCCC)CCCCCCCC)n1,C39H71N3O2,614.0,11.41,53.5,0,1,30,2.46,0.298,0.086,False,1.0,True,True,0,1,gemini,3,4
gemini_d3_r5_01,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,C28H56N2O3,468.8,6.98,49.9,0,0,24,2.25,0.293,0.017,False,0.0,True,True,0,0,gemini,3,5
gemini_d3_r5_02,CCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCC,C26H52N2O3,440.7,6.2,49.9,0,0,22,2.23,0.256,0.016,False,0.69,True,True,0,0,gemini,3,5
gemini_d3_r5_03,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(C(=O)N(CCCCCCCC)CCCCCCCC)n1,C39H71N3O2,614.0,11.41,53.5,0,1,30,2.46,0.298,0.086,False,0.421,True,True,0,1,gemini,3,5
gemini_d3_r5_04,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CCCCCC)CCCCCC)n2)n1,C36H58N4O2,578.9,9.35,66.4,0,2,23,2.58,0.362,0.1,False,0.853,True,True,0,2,gemini,3,5
gemini_d3_r5_05,CCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCC)c(CCCCCC)n3)n2)nc1CCCCCC,C35H55N7,573.9,9.28,90.2,0,7,22,2.9,0.938,0.111,False,0.362,False,True,2,1,gemini,3,5
gemini_d3_r5_06,CCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCC)c(CCCC)n4)n3)n2)nc1CCCC,C32H42N8,538.7,7.22,103.1,0,8,15,2.96,0.906,0.113,False,0.848,False,True,2,2,gemini,3,5
gemini_d3_r5_07,CCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCC)c(CCCCCC)n4)n3)n2)nc1CCCCCC,C40H58N8,651.0,10.34,103.1,0,8,23,3.0,0.969,0.109,False,0.969,False,True,2,2,gemini,3,5
gemini_d3_r5_08,CCCCCCc1nnc(-c2cncc(-c3nnc(CCCCCC)c(CCCCCC)n3)n2)nc1CCCCCC,C34H54N8,574.9,8.67,103.1,0,8,22,3.0,0.694,0.113,False,0.743,True,True,2,0,gemini,3,5
gemini_d3_r5_09,CC(C)Cc1nnc(-c2cccc(-c3nnc(CC(C)C)c(CC(C)C)n3)n2)nc1CC(C)C,C27H39N7,461.7,5.58,90.2,0,7,10,3.05,0.571,0.056,False,0.526,True,True,2,1,gemini,3,5
gemini_d3_r5_10,CCCCOc1nnc(-c2cccc(-c3nnc(OCCCC)c(OCCCC)n3)n2)nc1OCCCC,C27H39N7O4,525.7,5.5,127.2,0,7,18,2.98,0.512,0.132,False,0.525,True,True,2,1,gemini,3,5
gemini_d4_01,CCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCC)c(CCCCCC)n4)n3)n2)nc1CCCCCC,C40H58N8,651.0,10.34,103.1,0,8,23,3.0,0.969,0.109,False,0.0,False,True,2,2,gemini,4,1
gemini_d4_02,CC(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(C)C)c(CC(C)C)n4)n3)n2)nc1CC(C)C,C32H42N8,538.7,6.64,103.1,0,8,11,3.07,0.556,0.055,False,0.525,True,True,2,2,gemini,4,1
gemini_d4_03,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)CCC4)n2)nc(-c2nnc3c(n2)CCC3)c1,C30H34N8,506.7,5.42,103.1,0,8,3,3.24,0.524,0.017,False,0.224,True,True,2,2,gemini,4,1
gemini_d4_04,CCCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCCC)c(CCCCCCC)n4)n3)n2)nc1CCCCCCC,C44H66N8,707.1,11.9,103.1,0,8,27,3.03,0.969,0.109,False,1.0,False,True,2,2,gemini,4,1
gemini_d4_05,c1cc(-c2cccc(-c3nnc(C4CCCCC4)c(C4CCCCC4)n3)n2)nc(-c2nnc(C3CCCCC3)c(C3CCCCC3)n2)c1,C40H50N8,642.9,10.04,103.1,0,8,7,3.06,0.457,0.0,False,0.372,True,True,2,2,gemini,4,1
gemini_d4_06,CCCCCOc1nnc(-c2cccc(-c3cccc(-c4nnc(OCCCCC)c(OCCCCC)n4)n3)n2)nc1OCCCCC,C36H50N8O4,658.8,8.12,140.0,0,8,23,3.07,0.561,0.127,False,0.548,True,True,2,2,gemini,4,1
gemini_d4_07,c1ccc(Cc2nnc(-c3cccc(-c4cccc(-c5nnc(Cc6ccccc6)c(Cc6ccccc6)n5)n4)n3)nc2Cc2ccccc2)cc1,C44H34N8,674.8,8.21,103.1,0,8,11,2.73,0.514,0.036,False,0.526,True,True,2,2,gemini,4,1
gemini_d4_08,CCCCC(CC)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(CC)CCCC)c(CC(CC)CCCC)n4)n3)n2)nc1CC(CC)CCCC,C48H74N8,763.2,12.88,103.1,0,8,27,4.56,0.595,0.19,False,0.625,True,True,2,2,gemini,4,1
gemini_d4_09,CCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCC)c(CCCC)n4)n3)n2)nc1CCCC,C32H42N8,538.7,7.22,103.1,0,8,15,2.96,0.906,0.113,False,0.879,False,True,2,2,gemini,4,1
gemini_d4_10,CCCCCc1nnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)cc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C44H66N8,707.1,11.37,103.1,0,8,19,3.3,0.61,0.103,False,0.595,True,True,2,2,gemini,4,1
gemini_d4_r2_01,CCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCC)c(CCCCCC)n4)n3)n2)nc1CCCCCC,C40H58N8,651.0,10.34,103.1,0,8,23,3.0,0.969,0.109,False,0.0,False,True,2,2,gemini,4,2
gemini_d4_r2_02,CCCCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCCCC)c(CCCCCCCC)n4)n3)n2)nc1CCCCCCCC,C48H74N8,763.2,13.46,103.1,0,8,31,3.08,0.969,0.109,False,1.0,False,True,2,2,gemini,4,2
gemini_d4_r2_03,CCCCCCc1nnc(-c2ccc3ccc4ccc(-c5nnc(CCCCCC)c(CCCCCC)n5)nc4c3n2)nc1CCCCCC,C42H58N8,675.0,10.98,103.1,0,8,22,3.09,0.684,0.107,False,0.711,True,True,2,2,gemini,4,2
gemini_d4_r2_04,CC(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(C)C)c(CC(C)C)n4)n3)n2)nc1CC(C)C,C32H42N8,538.7,6.64,103.1,0,8,11,3.07,0.556,0.055,False,0.525,True,True,2,2,gemini,4,2
gemini_d4_r2_05,c1cc(-c2cccc(-c3nnc(C4CCCCC4)c(C4CCCCC4)n3)n2)nc(-c2nnc(C3CCCCC3)c(C3CCCCC3)n2)c1,C40H50N8,642.9,10.04,103.1,0,8,7,3.06,0.457,0.0,False,0.372,True,True,2,2,gemini,4,2
gemini_d4_r2_06,c1cc(-c2cccc(-c3nnc4c(n3)CCC4)n2)nc(-c2nnc3c(n2)CCC3)c1,C22H18N8,394.4,2.83,103.1,0,8,3,2.95,0.447,0.0,False,0.514,True,False,2,2,gemini,4,2
gemini_d4_r2_07,c1cc(-c2cccc(-c3nnc4c(n3)CCCCC4)n2)nc(-c2nnc3c(n2)CCCCC3)c1,C26H26N8,450.6,4.39,103.1,0,8,3,2.89,0.436,0.0,False,0.893,True,True,2,2,gemini,4,2
gemini_d4_r2_08,COCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCOC)c(CCOC)n4)n3)n2)nc1CCOC,C28H34N8O4,546.6,2.6,140.0,0,8,15,3.12,0.657,0.053,False,0.615,True,False,2,2,gemini,4,2
gemini_d4_r2_09,CCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCC)c(CCCCCC)n3)n2)nc1CCCCCC,C35H55N7,573.9,9.28,90.2,0,7,22,2.9,0.938,0.111,False,0.969,False,True,2,1,gemini,4,2
gemini_d4_r2_10,CC(C)(C)c1nnc(-c2ccc3ccc4ccc(-c5nnc(C(C)(C)C)c(C(C)(C)C)n5)nc4c3n2)nc1C(C)(C)C,C34H42N8,562.8,7.68,103.1,0,8,2,3.11,0.286,0.037,False,0.429,True,True,2,2,gemini,4,2
gemini_d4_r3_01,CCCCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCCCC)c(CCCCCCCC)n4)n3)n2)nc1CCCCCCCC,C48H74N8,763.2,13.46,103.1,0,8,31,3.08,0.969,0.109,False,0.0,False,True,2,2,gemini,4,3
gemini_d4_r3_02,CCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCC)c(CCCCCC)n4)n3)n2)nc1CCCCCC,C40H58N8,651.0,10.34,103.1,0,8,23,3.0,0.969,0.109,False,1.0,False,True,2,2,gemini,4,3
gemini_d4_r3_03,CC(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(C)C)c(CC(C)C)n4)n3)n2)nc1CC(C)C,C32H42N8,538.7,6.64,103.1,0,8,11,3.07,0.556,0.055,False,0.525,True,True,2,2,gemini,4,3
gemini_d4_r3_04,CCCCC(CC)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(CC)CCCC)c(CC(CC)CCCC)n4)n3)n2)nc1CC(CC)CCCC,C48H74N8,763.2,12.88,103.1,0,8,27,4.56,0.595,0.19,False,0.625,True,True,2,2,gemini,4,3
gemini_d4_r3_05,CCCCc1nnc(-c2ccc3c(n2)c(-c2nnc(CCCC)c(CCCC)n2)nc2ccccc23)nc1CCCC,C34H42N8,562.8,7.86,103.1,0,8,14,3.23,0.51,0.091,False,0.5,True,True,2,2,gemini,4,3
gemini_d4_r3_06,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,C36H50N8,594.9,8.78,103.1,0,8,19,2.96,1.0,0.111,True,0.969,False,True,2,2,gemini,4,3
gemini_d4_r3_07,CCCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCCC)c(CCCCCCC)n4)n3)n2)nc1CCCCCCC,C44H66N8,707.1,11.9,103.1,0,8,27,3.03,0.969,0.109,False,1.0,False,True,2,2,gemini,4,3
gemini_d4_r3_08,CCCCCCc1nc(-c2cccc(-c3cccc(-c4nnc(C(C)(C)C)c(CCCCCC)n4)n3)n2)nnc1C(C)(C)C,C36H50N8,594.9,8.69,103.1,0,8,13,3.2,0.7,0.119,False,0.725,True,True,2,2,gemini,4,3
gemini_d4_r3_09,c1cc(-c2cccc(-c3nnc(C4CCCC4)c(C4CCCC4)n3)n2)nc(-c2nnc(C3CCCC3)c(C3CCCC3)n2)c1,C36H42N8,586.8,8.48,103.1,0,8,7,3.04,0.467,0.0,False,0.381,True,True,2,2,gemini,4,3
gemini_d4_r3_10,CCCCCCCCc1nc(-c2cccc(-c3cccc(-c4nnc(-c5ccccc5)c(CCCCCCCC)n4)n3)n2)nnc1-c1ccccc1,C44H50N8,690.9,10.99,103.1,0,8,19,2.97,0.683,0.098,False,0.707,True,True,2,2,gemini,4,3
gemini_d4_r4_01,CCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCC)c(CCCCCC)n3)n2)nc1CCCCCC,C35H55N7,573.9,9.28,90.2,0,7,22,2.9,0.938,0.111,False,0.0,False,True,2,1,gemini,4,4
gemini_d4_r4_02,c1cc(-c2nnc(C3CCCCC3)c(C3CCCCC3)n2)nc(-c2nnc(C3CCCCC3)c(C3CCCCC3)n2)c1,C35H47N7,565.8,8.98,90.2,0,7,6,2.97,0.444,0.0,False,0.333,True,True,2,1,gemini,4,4
gemini_d4_r4_03,CCCCCCCCc1nnc(-c2cccc(-c3nnc(CCCCCCCC)c(CCCCCCCC)n3)n2)nc1CCCCCCCC,C43H71N7,686.1,12.4,90.2,0,7,30,2.94,0.938,0.111,False,1.0,False,True,2,1,gemini,4,4
gemini_d4_r4_04,CC(C)CCc1nnc(-c2cccc(-c3nnc(CCC(C)C)c(CCC(C)C)n3)n2)nc1CCC(C)C,C31H47N7,517.8,7.14,90.2,0,7,14,3.13,0.676,0.093,False,0.605,True,True,2,1,gemini,4,4
gemini_d4_r4_05,CCCCC(CC)Cc1nnc(-c2cccc(-c3nnc(CC(CC)CCCC)c(CC(CC)CCCC)n3)n2)nc1CC(CC)CCCC,C43H71N7,686.1,11.82,90.2,0,7,26,4.47,0.571,0.193,False,0.571,True,True,2,1,gemini,4,4
gemini_d4_r4_06,CC(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(C)C)c(CC(C)C)n4)n3)n2)nc1CC(C)C,C32H42N8,538.7,6.64,103.1,0,8,11,3.07,0.556,0.055,False,0.639,True,True,2,2,gemini,4,4
gemini_d4_r4_07,CCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCC)c(CCCCCC)n4)n3)n2)nc1CCCCCC,C40H58N8,651.0,10.34,103.1,0,8,23,3.0,0.969,0.109,False,0.969,False,True,2,2,gemini,4,4
gemini_d4_r4_08,c1cc(-c2cccc(-c3nnc(C4CCCC4)c(C4CCCC4)n3)n2)nc(-c2nnc(C3CCCC3)c(C3CCCC3)n2)c1,C36H42N8,586.8,8.48,103.1,0,8,7,3.04,0.467,0.0,False,0.933,True,True,2,2,gemini,4,4
gemini_d4_r4_09,CCCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCCC)c(CCCCCCC)n4)n3)n2)nc1CCCCCCC,C44H66N8,707.1,11.9,103.1,0,8,27,3.03,0.969,0.109,False,1.0,False,True,2,2,gemini,4,4
gemini_d4_r4_10,CC(C)CCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCC(C)C)c(CCCC(C)C)n4)n3)n2)nc1CCCC(C)C,C40H58N8,651.0,9.76,103.1,0,8,19,3.19,0.684,0.107,False,0.8,True,True,2,2,gemini,4,4
gemini_d4_r5_01,CCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCC)c(CCCC)n4)n3)n2)nc1CCCC,C32H42N8,538.7,7.22,103.1,0,8,15,2.96,0.906,0.113,False,0.0,False,True,2,2,gemini,4,5
gemini_d4_r5_02,CCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCC)c(CCCCCC)n4)n3)n2)nc1CCCCCC,C40H58N8,651.0,10.34,103.1,0,8,23,3.0,0.969,0.109,False,0.879,False,True,2,2,gemini,4,5
gemini_d4_r5_03,CCCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCCC)c(CCCCCCC)n4)n3)n2)nc1CCCCCCC,C44H66N8,707.1,11.9,103.1,0,8,27,3.03,0.969,0.109,False,1.0,False,True,2,2,gemini,4,5
gemini_d4_r5_04,CCCCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCCCC)c(CCCCCCCC)n4)n3)n2)nc1CCCCCCCC,C48H74N8,763.2,13.46,103.1,0,8,31,3.08,0.969,0.109,False,1.0,False,True,2,2,gemini,4,5
gemini_d4_r5_05,CCCCCCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCCCCCC)c(CCCCCCCCC)n4)n3)n2)nc1CCCCCCCCC,C52H82N8,819.3,15.02,103.1,0,8,35,3.13,0.969,0.109,False,1.0,False,True,2,2,gemini,4,5
gemini_d4_r5_06,CC(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(C)C)c(CC(C)C)n4)n3)n2)nc1CC(C)C,C32H42N8,538.7,6.64,103.1,0,8,11,3.07,0.556,0.055,False,0.553,True,True,2,2,gemini,4,5
gemini_d4_r5_07,CC(C)(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(C)(C)C)c(CC(C)(C)C)n4)n3)n2)nc1CC(C)(C)C,C36H50N8,594.9,8.2,103.1,0,8,7,3.29,0.556,0.055,False,0.568,True,True,2,2,gemini,4,5
gemini_d4_r5_08,CC(C)(C)c1nnc(-c2cccc(-c3cccc(-c4nnc(C(C)(C)C)c(C(C)(C)C)n4)n3)n2)nc1C(C)(C)C,C32H42N8,538.7,7.04,103.1,0,8,3,3.03,0.447,0.038,False,0.528,True,True,2,2,gemini,4,5
gemini_d4_r5_09,c1cc(-c2cccc(-c3nnc(C4CCCCC4)c(C4CCCCC4)n3)n2)nc(-c2nnc(C3CCCCC3)c(C3CCCCC3)n2)c1,C40H50N8,642.9,10.04,103.1,0,8,7,3.06,0.457,0.0,False,0.4,True,True,2,2,gemini,4,5
gemini_d4_r5_10,CCCCC(CC)CCc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(CC)CCCC)c(CC(CC)CCCC)n4)n3)n2)nc1CC(CC)CCCC,C49H76N8,777.2,13.27,103.1,0,8,28,4.65,0.6,0.175,False,0.614,True,True,2,2,gemini,4,5
